City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
271,Benguela,AO,2021-01-14 21:15:34,-12.5763,13.4055,75.07,72,55,4.61
272,Vitim,RU,2021-01-14 21:15:35,59.4511,112.5578,-1.44,89,100,12.12
273,Zandvoort,NL,2021-01-14 21:15:35,52.3749,4.5341,34.0,80,20,12.66
274,Leshukonskoye,RU,2021-01-14 21:10:48,64.8989,45.7622,-13.52,87,98,4.05
275,Wewak,PG,2021-01-14 21:15:35,-3.5534,143.6268,78.89,84,100,7.07
276,Russell,US,2021-01-14 21:15:27,32.3502,-85.1999,60.8,33,1,9.22
277,Lom Sak,TH,2021-01-14 21:15:36,16.7798,101.2422,62.56,68,0,3.44
278,Urusha,RU,2021-01-14 21:15:36,54.05,122.9,-27.56,82,0,1.39
279,Beipiao,CN,2021-01-14 21:15:36,41.7919,120.7792,5.94,87,100,19.64
280,Warrington,GB,2021-01-14 21:15:36,53.3925,-2.5802,36.0,93,0,5.75
281,Chokwe,MZ,2021-01-14 21:15:36,-24.5333,32.9833,77.18,84,36,5.3
282,Volksrust,ZA,2021-01-14 21:15:37,-27.3654,29.8818,60.58,78,66,4.32
283,Port Hardy,CA,2021-01-14 21:15:37,50.6996,-127.4199,46.4,71,75,27.63
284,Tessalit,ML,2021-01-14 21:14:21,20.1986,1.0114,66.74,23,0,12.91
285,Galveston,US,2021-01-14 21:15:24,29.3669,-94.9669,66.2,68,1,14.97
286,Batagay-Alyta,RU,2021-01-14 21:15:37,67.8006,130.4114,-36.63,71,58,0.36
287,Porto Novo,BJ,2021-01-14 21:15:37,6.4965,2.6036,82.4,83,20,11.5
288,Chkalovsk,RU,2021-01-14 21:15:38,56.7647,43.2433,15.01,92,90,6.71
289,Hanyang,CN,2021-01-14 21:15:38,32.1371,105.5126,35.26,83,0,4.0
290,Monkey Bay,MW,2021-01-14 21:15:38,-14.0728,34.9201,78.12,73,100,3.24
291,Payakumbuh,ID,2021-01-14 21:15:38,-0.2202,100.6308,66.58,89,94,0.89
292,Kieta,PG,2021-01-14 21:10:42,-6.2167,155.6333,81.7,69,65,0.34
293,Saint George,US,2021-01-14 21:14:44,37.1041,-113.5841,59.0,29,1,0.89
